sexe,preusuel,annais,dpt,nombre
1,ETHAN,2017,68,32
1,ETHAN,2017,69,96
1,ETHAN,2017,70,8
1,ETHAN,2017,71,21
1,ETHAN,2017,72,32
1,ETHAN,2017,73,25
1,ETHAN,2017,74,32
1,ETHAN,2017,75,108
1,ETHAN,2017,76,75
1,ETHAN,2017,77,90
1,ETHAN,2017,78,56
1,ETHAN,2017,79,21
1,ETHAN,2017,80,21
1,ETHAN,2017,81,10
1,ETHAN,2017,82,14
1,ETHAN,2017,83,47
1,ETHAN,2017,84,40
1,ETHAN,2017,85,28
1,ETHAN,2017,86,23
1,ETHAN,2017,87,27
1,ETHAN,2017,88,24
1,ETHAN,2017,89,14
1,ETHAN,2017,90,11
1,ETHAN,2017,91,73
1,ETHAN,2017,92,87
1,ETHAN,2017,93,54
1,ETHAN,2017,94,89
1,ETHAN,2017,95,65
1,ETHAN,2017,971,30
1,ETHAN,2017,972,32
1,ETHAN,2017,973,25
1,ETHAN,2017,974,121
1,ETHAN,2018,01,25
1,ETHAN,2018,02,28
1,ETHAN,2018,03,13
1,ETHAN,2018,05,3
1,ETHAN,2018,06,48
1,ETHAN,2018,07,20
1,ETHAN,2018,08,5
1,ETHAN,2018,09,8
1,ETHAN,2018,10,17
1,ETHAN,2018,11,12
1,ETHAN,2018,12,7
1,ETHAN,2018,13,97
1,ETHAN,2018,14,27
1,ETHAN,2018,15,4
1,ETHAN,2018,16,14
1,ETHAN,2018,17,17
1,ETHAN,2018,18,9
1,ETHAN,2018,19,12
1,ETHAN,2018,20,4
1,ETHAN,2018,21,29
1,ETHAN,2018,22,21
1,ETHAN,2018,23,3
1,ETHAN,2018,24,7
1,ETHAN,2018,25,21
1,ETHAN,2018,26,21
1,ETHAN,2018,27,26
1,ETHAN,2018,28,19
1,ETHAN,2018,29,37
1,ETHAN,2018,30,30
1,ETHAN,2018,31,73
1,ETHAN,2018,32,9
1,ETHAN,2018,33,63
1,ETHAN,2018,34,60
1,ETHAN,2018,35,59
1,ETHAN,2018,36,5
1,ETHAN,2018,37,18
1,ETHAN,2018,38,48
1,ETHAN,2018,39,6
1,ETHAN,2018,40,12
1,ETHAN,2018,41,12
1,ETHAN,2018,42,33
1,ETHAN,2018,43,3
1,ETHAN,2018,44,60
1,ETHAN,2018,45,32
1,ETHAN,2018,47,13
1,ETHAN,2018,48,4
1,ETHAN,2018,49,35
1,ETHAN,2018,50,20
1,ETHAN,2018,51,21
1,ETHAN,2018,52,11
1,ETHAN,2018,53,20
1,ETHAN,2018,54,39
1,ETHAN,2018,55,6
1,ETHAN,2018,56,42
1,ETHAN,2018,57,49
1,ETHAN,2018,58,6
1,ETHAN,2018,59,129
1,ETHAN,2018,60,52
1,ETHAN,2018,61,25
1,ETHAN,2018,62,68
1,ETHAN,2018,63,26
1,ETHAN,2018,64,23
1,ETHAN,2018,65,9
1,ETHAN,2018,66,31
1,ETHAN,2018,67,39
1,ETHAN,2018,68,45
1,ETHAN,2018,69,102
1,ETHAN,2018,70,6
1,ETHAN,2018,71,29
1,ETHAN,2018,72,16
1,ETHAN,2018,73,17
1,ETHAN,2018,74,48
1,ETHAN,2018,75,100
1,ETHAN,2018,76,55
1,ETHAN,2018,77,79
1,ETHAN,2018,78,64
1,ETHAN,2018,79,20
1,ETHAN,2018,80,28
1,ETHAN,2018,81,12
1,ETHAN,2018,82,11
1,ETHAN,2018,83,47
1,ETHAN,2018,84,27
1,ETHAN,2018,85,32
1,ETHAN,2018,86,26
1,ETHAN,2018,87,21
1,ETHAN,2018,88,25
1,ETHAN,2018,89,27
1,ETHAN,2018,90,14
1,ETHAN,2018,91,66
1,ETHAN,2018,92,74
1,ETHAN,2018,93,60
1,ETHAN,2018,94,72
1,ETHAN,2018,95,78
1,ETHAN,2018,971,31
1,ETHAN,2018,972,40
1,ETHAN,2018,973,28
1,ETHAN,2018,974,101
1,ETHAN,2018,976,4
1,ETHAN,2019,01,17
1,ETHAN,2019,02,24
1,ETHAN,2019,03,12
1,ETHAN,2019,04,5
1,ETHAN,2019,05,11
1,ETHAN,2019,06,47
1,ETHAN,2019,07,10
1,ETHAN,2019,08,9
1,ETHAN,2019,09,6
1,ETHAN,2019,10,11
1,ETHAN,2019,11,11
1,ETHAN,2019,12,11
1,ETHAN,2019,13,79
1,ETHAN,2019,14,21
1,ETHAN,2019,15,6
1,ETHAN,2019,16,7
1,ETHAN,2019,17,21
1,ETHAN,2019,18,12
1,ETHAN,2019,19,6
1,ETHAN,2019,20,5
1,ETHAN,2019,21,12
1,ETHAN,2019,22,14
1,ETHAN,2019,24,10
1,ETHAN,2019,25,24
1,ETHAN,2019,26,23
1,ETHAN,2019,27,18
1,ETHAN,2019,28,21
1,ETHAN,2019,29,35
1,ETHAN,2019,30,33
1,ETHAN,2019,31,60
1,ETHAN,2019,32,3
1,ETHAN,2019,33,65
1,ETHAN,2019,34,53
1,ETHAN,2019,35,44
1,ETHAN,2019,36,7
1,ETHAN,2019,37,31
1,ETHAN,2019,38,39
1,ETHAN,2019,39,4
1,ETHAN,2019,40,8
1,ETHAN,2019,41,20
1,ETHAN,2019,42,36
1,ETHAN,2019,44,43
1,ETHAN,2019,45,24
1,ETHAN,2019,47,16
1,ETHAN,2019,49,36
1,ETHAN,2019,50,21
1,ETHAN,2019,51,20
1,ETHAN,2019,52,6
1,ETHAN,2019,53,8
1,ETHAN,2019,54,33
1,ETHAN,2019,55,8
1,ETHAN,2019,56,25
1,ETHAN,2019,57,47
1,ETHAN,2019,58,3
1,ETHAN,2019,59,94
1,ETHAN,2019,60,34
1,ETHAN,2019,61,13
1,ETHAN,2019,62,53
1,ETHAN,2019,63,27
1,ETHAN,2019,64,25
1,ETHAN,2019,65,7
1,ETHAN,2019,66,14
1,ETHAN,2019,67,39
1,ETHAN,2019,68,24
1,ETHAN,2019,69,100
1,ETHAN,2019,70,5
1,ETHAN,2019,71,18
1,ETHAN,2019,72,25
1,ETHAN,2019,73,21
1,ETHAN,2019,74,38
1,ETHAN,2019,75,69
1,ETHAN,2019,76,59
1,ETHAN,2019,77,78
1,ETHAN,2019,78,80
1,ETHAN,2019,79,12
1,ETHAN,2019,80,21
1,ETHAN,2019,81,13
1,ETHAN,2019,82,9
1,ETHAN,2019,83,41
1,ETHAN,2019,84,28
1,ETHAN,2019,85,30
1,ETHAN,2019,86,17
1,ETHAN,2019,87,15
1,ETHAN,2019,88,15
1,ETHAN,2019,89,10
1,ETHAN,2019,90,11
1,ETHAN,2019,91,59
1,ETHAN,2019,92,73
1,ETHAN,2019,93,45
1,ETHAN,2019,94,73
1,ETHAN,2019,95,75
1,ETHAN,2019,971,25
1,ETHAN,2019,972,26
1,ETHAN,2019,973,27
1,ETHAN,2019,974,90
1,ETHAN,2019,976,4
1,ETHAN,2020,01,9
1,ETHAN,2020,02,13
1,ETHAN,2020,03,10
1,ETHAN,2020,04,4
1,ETHAN,2020,05,10
1,ETHAN,2020,06,35
1,ETHAN,2020,07,17
1,ETHAN,2020,08,5
1,ETHAN,2020,09,12
1,ETHAN,2020,10,12
1,ETHAN,2020,11,16
1,ETHAN,2020,12,9
1,ETHAN,2020,13,62
1,ETHAN,2020,14,24
1,ETHAN,2020,15,11
1,ETHAN,2020,16,12
1,ETHAN,2020,17,10
1,ETHAN,2020,18,7
1,ETHAN,2020,19,7
1,ETHAN,2020,20,5
1,ETHAN,2020,21,25
1,ETHAN,2020,22,16
1,ETHAN,2020,24,17
1,ETHAN,2020,25,14
1,ETHAN,2020,26,17
1,ETHAN,2020,27,9
1,ETHAN,2020,28,8
1,ETHAN,2020,29,32
1,ETHAN,2020,30,24
1,ETHAN,2020,31,54
1,ETHAN,2020,32,4
1,ETHAN,2020,33,51
1,ETHAN,2020,34,48
1,ETHAN,2020,35,40
1,ETHAN,2020,36,4
1,ETHAN,2020,37,19
1,ETHAN,2020,38,45
1,ETHAN,2020,39,11
1,ETHAN,2020,40,16
1,ETHAN,2020,41,10
1,ETHAN,2020,42,25
1,ETHAN,2020,43,6
1,ETHAN,2020,44,36
1,ETHAN,2020,45,17
1,ETHAN,2020,47,13
1,ETHAN,2020,48,6
1,ETHAN,2020,49,21
1,ETHAN,2020,50,9
1,ETHAN,2020,51,16
1,ETHAN,2020,52,7
1,ETHAN,2020,53,12
1,ETHAN,2020,54,21
1,ETHAN,2020,55,3
1,ETHAN,2020,56,24
1,ETHAN,2020,57,31
1,ETHAN,2020,59,82
1,ETHAN,2020,60,34
1,ETHAN,2020,61,11
1,ETHAN,2020,62,47
1,ETHAN,2020,63,19
1,ETHAN,2020,64,22
1,ETHAN,2020,65,10
1,ETHAN,2020,66,14
1,ETHAN,2020,67,22
1,ETHAN,2020,68,29
1,ETHAN,2020,69,58
1,ETHAN,2020,71,19
1,ETHAN,2020,72,19
1,ETHAN,2020,73,17
1,ETHAN,2020,74,30
1,ETHAN,2020,75,69
1,ETHAN,2020,76,55
1,ETHAN,2020,77,54
1,ETHAN,2020,78,51
1,ETHAN,2020,79,5
1,ETHAN,2020,80,24
1,ETHAN,2020,81,13
1,ETHAN,2020,82,5
1,ETHAN,2020,83,27
1,ETHAN,2020,84,19
1,ETHAN,2020,85,21
1,ETHAN,2020,86,12
1,ETHAN,2020,87,12
1,ETHAN,2020,88,9
1,ETHAN,2020,89,12
1,ETHAN,2020,90,8
1,ETHAN,2020,91,58
1,ETHAN,2020,92,67
1,ETHAN,2020,93,43
1,ETHAN,2020,94,72
1,ETHAN,2020,95,76
1,ETHAN,2020,971,11
1,ETHAN,2020,972,19
1,ETHAN,2020,973,17
1,ETHAN,2020,974,80
1,ETHAN,2021,01,13
1,ETHAN,2021,02,16
1,ETHAN,2021,03,15
1,ETHAN,2021,06,37
1,ETHAN,2021,07,11
1,ETHAN,2021,08,6
1,ETHAN,2021,09,3
1,ETHAN,2021,10,9
1,ETHAN,2021,11,8
1,ETHAN,2021,12,4
1,ETHAN,2021,13,52
1,ETHAN,2021,14,25
1,ETHAN,2021,15,4
1,ETHAN,2021,16,11
1,ETHAN,2021,17,18
1,ETHAN,2021,18,10
1,ETHAN,2021,19,5
1,ETHAN,2021,20,3
1,ETHAN,2021,21,19
1,ETHAN,2021,22,15
1,ETHAN,2021,24,18
1,ETHAN,2021,25,21
1,ETHAN,2021,26,20
1,ETHAN,2021,27,12
1,ETHAN,2021,28,8
1,ETHAN,2021,29,30
1,ETHAN,2021,30,35
1,ETHAN,2021,31,46
1,ETHAN,2021,33,64
1,ETHAN,2021,34,39
1,ETHAN,2021,35,36
1,ETHAN,2021,36,10
1,ETHAN,2021,37,21
1,ETHAN,2021,38,42
1,ETHAN,2021,39,4
1,ETHAN,2021,40,9
1,ETHAN,2021,41,5
1,ETHAN,2021,42,26
1,ETHAN,2021,43,5
1,ETHAN,2021,44,45
1,ETHAN,2021,45,20
1,ETHAN,2021,46,4
1,ETHAN,2021,47,4
1,ETHAN,2021,49,28
1,ETHAN,2021,50,13
1,ETHAN,2021,51,21
1,ETHAN,2021,52,4
1,ETHAN,2021,53,13
1,ETHAN,2021,54,17
1,ETHAN,2021,55,3
1,ETHAN,2021,56,13
1,ETHAN,2021,57,31
1,ETHAN,2021,58,5
1,ETHAN,2021,59,59
1,ETHAN,2021,60,27
1,ETHAN,2021,61,9
1,ETHAN,2021,62,36
1,ETHAN,2021,63,19
1,ETHAN,2021,64,24
1,ETHAN,2021,65,5
1,ETHAN,2021,66,10
1,ETHAN,2021,67,37
1,ETHAN,2021,68,21
1,ETHAN,2021,69,64
1,ETHAN,2021,70,3
1,ETHAN,2021,71,12
1,ETHAN,2021,72,23
1,ETHAN,2021,73,12
1,ETHAN,2021,74,16
1,ETHAN,2021,75,73
1,ETHAN,2021,76,40
1,ETHAN,2021,77,53
1,ETHAN,2021,78,43
1,ETHAN,2021,79,9
1,ETHAN,2021,80,20
1,ETHAN,2021,81,9
1,ETHAN,2021,82,11
1,ETHAN,2021,83,36
1,ETHAN,2021,84,21
1,ETHAN,2021,85,15
1,ETHAN,2021,86,14
1,ETHAN,2021,87,12
1,ETHAN,2021,88,15
1,ETHAN,2021,89,6
1,ETHAN,2021,90,7
1,ETHAN,2021,91,52
1,ETHAN,2021,92,55
1,ETHAN,2021,93,38
1,ETHAN,2021,94,49
1,ETHAN,2021,95,50
1,ETHAN,2021,971,24
1,ETHAN,2021,972,18
1,ETHAN,2021,973,31
1,ETHAN,2021,974,55
1,ETHAN,2021,976,8
1,ETHAN,2022,01,11
1,ETHAN,2022,02,8
1,ETHAN,2022,03,12
1,ETHAN,2022,05,7
1,ETHAN,2022,06,37
1,ETHAN,2022,08,8
1,ETHAN,2022,10,9
1,ETHAN,2022,11,7
1,ETHAN,2022,12,4
1,ETHAN,2022,13,49
1,ETHAN,2022,14,17
1,ETHAN,2022,15,7
1,ETHAN,2022,16,6
1,ETHAN,2022,17,15
1,ETHAN,2022,18,10
1,ETHAN,2022,19,3
1,ETHAN,2022,21,21
1,ETHAN,2022,22,16
1,ETHAN,2022,25,26
1,ETHAN,2022,26,16
1,ETHAN,2022,27,6
1,ETHAN,2022,28,14
1,ETHAN,2022,29,34
1,ETHAN,2022,30,14
1,ETHAN,2022,31,40
1,ETHAN,2022,33,52
1,ETHAN,2022,34,31
1,ETHAN,2022,35,31
1,ETHAN,2022,36,4
1,ETHAN,2022,37,22
1,ETHAN,2022,38,30
1,ETHAN,2022,39,11
1,ETHAN,2022,40,7
1,ETHAN,2022,41,10
1,ETHAN,2022,42,30
1,ETHAN,2022,43,3
1,ETHAN,2022,44,39
1,ETHAN,2022,45,24
1,ETHAN,2022,46,3
1,ETHAN,2022,47,9
1,ETHAN,2022,49,31
1,ETHAN,2022,50,13
1,ETHAN,2022,51,19
1,ETHAN,2022,52,6
1,ETHAN,2022,53,6
1,ETHAN,2022,54,22
1,ETHAN,2022,56,24
1,ETHAN,2022,57,24
1,ETHAN,2022,58,8
1,ETHAN,2022,59,47
1,ETHAN,2022,60,23
1,ETHAN,2022,61,9
1,ETHAN,2022,62,35
1,ETHAN,2022,63,15
1,ETHAN,2022,64,15
1,ETHAN,2022,65,8
1,ETHAN,2022,66,11
1,ETHAN,2022,67,24
1,ETHAN,2022,68,24
1,ETHAN,2022,69,64
1,ETHAN,2022,70,6
1,ETHAN,2022,71,13
1,ETHAN,2022,72,13
1,ETHAN,2022,73,9
1,ETHAN,2022,74,22
1,ETHAN,2022,75,77
1,ETHAN,2022,76,35
1,ETHAN,2022,77,52
1,ETHAN,2022,78,52
1,ETHAN,2022,79,10
1,ETHAN,2022,80,16
1,ETHAN,2022,81,10
1,ETHAN,2022,82,7
1,ETHAN,2022,83,25
1,ETHAN,2022,84,16
1,ETHAN,2022,85,20
1,ETHAN,2022,86,14
1,ETHAN,2022,87,14
1,ETHAN,2022,88,10
1,ETHAN,2022,89,7
1,ETHAN,2022,90,9
1,ETHAN,2022,91,47
1,ETHAN,2022,92,61
1,ETHAN,2022,93,32
1,ETHAN,2022,94,58
1,ETHAN,2022,95,54
1,ETHAN,2022,971,17
1,ETHAN,2022,972,15
1,ETHAN,2022,973,29
1,ETHAN,2022,974,64
1,ETHAN,2022,976,3
1,ETHAN,2023,01,15
1,ETHAN,2023,02,10
1,ETHAN,2023,03,12
1,ETHAN,2023,04,4
1,ETHAN,2023,05,3
1,ETHAN,2023,06,24
1,ETHAN,2023,07,6
1,ETHAN,2023,08,4
1,ETHAN,2023,09,6
1,ETHAN,2023,10,9
1,ETHAN,2023,11,7
1,ETHAN,2023,12,5
1,ETHAN,2023,13,45
1,ETHAN,2023,14,24
1,ETHAN,2023,15,6
1,ETHAN,2023,16,10
1,ETHAN,2023,17,10
1,ETHAN,2023,18,7
1,ETHAN,2023,19,5
1,ETHAN,2023,21,15
1,ETHAN,2023,22,10
1,ETHAN,2023,24,9
1,ETHAN,2023,25,9
1,ETHAN,2023,26,23
1,ETHAN,2023,27,14
1,ETHAN,2023,28,11
1,ETHAN,2023,29,19
1,ETHAN,2023,30,19
1,ETHAN,2023,31,54
1,ETHAN,2023,33,38
1,ETHAN,2023,34,33
1,ETHAN,2023,35,40
1,ETHAN,2023,37,22
1,ETHAN,2023,38,36
1,ETHAN,2023,39,9
1,ETHAN,2023,40,5
1,ETHAN,2023,41,10
1,ETHAN,2023,42,23
1,ETHAN,2023,43,5
1,ETHAN,2023,44,36
1,ETHAN,2023,45,25
1,ETHAN,2023,46,5
1,ETHAN,2023,47,14
1,ETHAN,2023,49,30
1,ETHAN,2023,50,11
1,ETHAN,2023,51,15
1,ETHAN,2023,52,3
1,ETHAN,2023,53,6
1,ETHAN,2023,54,10
1,ETHAN,2023,55,5
1,ETHAN,2023,56,21
1,ETHAN,2023,57,28
1,ETHAN,2023,59,49
1,ETHAN,2023,60,17
1,ETHAN,2023,62,37
1,ETHAN,2023,63,20
1,ETHAN,2023,64,22
1,ETHAN,2023,66,14
1,ETHAN,2023,67,34
1,ETHAN,2023,68,18
1,ETHAN,2023,69,55
1,ETHAN,2023,70,4
1,ETHAN,2023,71,17
1,ETHAN,2023,72,18
1,ETHAN,2023,73,10
1,ETHAN,2023,74,32
1,ETHAN,2023,75,65
1,ETHAN,2023,76,46
1,ETHAN,2023,77,52
1,ETHAN,2023,78,29
1,ETHAN,2023,79,10
1,ETHAN,2023,80,17
1,ETHAN,2023,81,14
1,ETHAN,2023,83,21
1,ETHAN,2023,84,13
1,ETHAN,2023,85,16
1,ETHAN,2023,86,7
1,ETHAN,2023,87,9
1,ETHAN,2023,88,12
1,ETHAN,2023,89,10
1,ETHAN,2023,90,8
1,ETHAN,2023,91,59
1,ETHAN,2023,92,48
1,ETHAN,2023,93,29
1,ETHAN,2023,94,40
1,ETHAN,2023,95,56
1,ETHAN,2023,971,24
1,ETHAN,2023,972,12
1,ETHAN,2023,973,22
1,ETHAN,2023,974,47
1,ETHAN,2023,976,5
1,ETHAN,XXXX,XX,436
1,HUGO,2001,01,33
1,HUGO,2001,02,64
1,HUGO,2001,03,38
1,HUGO,2001,04,7
1,HUGO,2001,05,7
1,HUGO,2001,06,78
1,HUGO,2001,07,31
1,HUGO,2001,08,35
1,HUGO,2001,09,10
1,HUGO,2001,10,20
1,HUGO,2001,11,20
1,HUGO,2001,12,40
1,HUGO,2001,13,179
1,HUGO,2001,14,116
1,HUGO,2001,15,16
1,HUGO,2001,16,34
1,HUGO,2001,17,53
1,HUGO,2001,18,32
1,HUGO,2001,19,27
1,HUGO,2001,20,7
1,HUGO,2001,21,61
1,HUGO,2001,22,64
1,HUGO,2001,23,6
1,HUGO,2001,24,38
1,HUGO,2001,25,85
1,HUGO,2001,26,35
1,HUGO,2001,27,52
1,HUGO,2001,28,50
1,HUGO,2001,29,99
1,HUGO,2001,30,55
1,HUGO,2001,31,139
1,HUGO,2001,32,9
1,HUGO,2001,33,174
1,HUGO,2001,34,130
1,HUGO,2001,35,107
1,HUGO,2001,36,21
1,HUGO,2001,37,66
1,HUGO,2001,38,130
1,HUGO,2001,39,28
1,HUGO,2001,40,41
1,HUGO,2001,41,33
1,HUGO,2001,42,76
1,HUGO,2001,43,9
1,HUGO,2001,44,141
1,HUGO,2001,45,83
1,HUGO,2001,46,7
1,HUGO,2001,47,32
1,HUGO,2001,48,5
1,HUGO,2001,49,104
1,HUGO,2001,50,56
1,HUGO,2001,51,90
1,HUGO,2001,52,27
1,HUGO,2001,53,33
1,HUGO,2001,54,108
1,HUGO,2001,55,24
1,HUGO,2001,56,79
1,HUGO,2001,57,137
1,HUGO,2001,58,25
1,HUGO,2001,59,455
1,HUGO,2001,60,95
1,HUGO,2001,61,41
1,HUGO,2001,62,200
1,HUGO,2001,63,72
1,HUGO,2001,64,78
1,HUGO,2001,65,28
1,HUGO,2001,66,48
1,HUGO,2001,67,134
1,HUGO,2001,68,114
1,HUGO,2001,69,214
1,HUGO,2001,70,14
1,HUGO,2001,71,59
1,HUGO,2001,72,80
1,HUGO,2001,73,52
1,HUGO,2001,74,84
1,HUGO,2001,75,250
1,HUGO,2001,76,165
1,HUGO,2001,77,101
1,HUGO,2001,78,181
1,HUGO,2001,79,29
1,HUGO,2001,80,87
1,HUGO,2001,81,32
1,HUGO,2001,82,28
1,HUGO,2001,83,95
1,HUGO,2001,84,56
1,HUGO,2001,85,48
1,HUGO,2001,86,49
1,HUGO,2001,87,52
1,HUGO,2001,88,47
1,HUGO,2001,89,29
1,HUGO,2001,90,18
1,HUGO,2001,91,104
1,HUGO,2001,92,214
1,HUGO,2001,93,100
1,HUGO,2001,94,109
1,HUGO,2001,95,118
1,HUGO,2001,971,4
1,HUGO,2001,972,7
1,HUGO,2001,973,3
1,HUGO,2001,974,49
1,HUGO,2002,01,37
1,HUGO,2002,02,70
1,HUGO,2002,03,44
1,HUGO,2002,04,8
1,HUGO,2002,05,10
1,HUGO,2002,06,97
1,HUGO,2002,07,40
1,HUGO,2002,08,34
1,HUGO,2002,09,9
1,HUGO,2002,10,28
1,HUGO,2002,11,42
1,HUGO,2002,12,30
1,HUGO,2002,13,178
1,HUGO,2002,14,89
1,HUGO,2002,15,16
1,HUGO,2002,16,33
1,HUGO,2002,17,66
1,HUGO,2002,18,27
1,HUGO,2002,19,33
1,HUGO,2002,20,18
1,HUGO,2002,21,91
1,HUGO,2002,22,56
1,HUGO,2002,23,4
1,HUGO,2002,24,32
1,HUGO,2002,25,70
1,HUGO,2002,26,42
1,HUGO,2002,27,56
1,HUGO,2002,28,41
1,HUGO,2002,29,98
1,HUGO,2002,30,70
1,HUGO,2002,31,139
1,HUGO,2002,32,9
1,HUGO,2002,33,174
1,HUGO,2002,34,129
1,HUGO,2002,35,133
1,HUGO,2002,36,18
1,HUGO,2002,37,66
1,HUGO,2002,38,130
1,HUGO,2002,39,32
1,HUGO,2002,40,40
1,HUGO,2002,41,43
1,HUGO,2002,42,100
1,HUGO,2002,43,14
1,HUGO,2002,44,155
1,HUGO,2002,45,81
1,HUGO,2002,46,8
1,HUGO,2002,47,38
1,HUGO,2002,48,3
1,HUGO,2002,49,120
1,HUGO,2002,50,71
1,HUGO,2002,51,82
1,HUGO,2002,52,19
1,HUGO,2002,53,36
1,HUGO,2002,54,96
1,HUGO,2002,55,20
1,HUGO,2002,56,69
1,HUGO,2002,57,156
1,HUGO,2002,58,21
1,HUGO,2002,59,423
1,HUGO,2002,60,80
1,HUGO,2002,61,37
1,HUGO,2002,62,194
1,HUGO,2002,63,56
1,HUGO,2002,64,66
1,HUGO,2002,65,27
1,HUGO,2002,66,41
1,HUGO,2002,67,134
1,HUGO,2002,68,99
1,HUGO,2002,69,187
1,HUGO,2002,70,21
1,HUGO,2002,71,57
1,HUGO,2002,72,75
1,HUGO,2002,73,48
1,HUGO,2002,74,118
1,HUGO,2002,75,262
1,HUGO,2002,76,192
1,HUGO,2002,77,137
1,HUGO,2002,78,152
1,HUGO,2002,79,41
1,HUGO,2002,80,92
1,HUGO,2002,81,46
1,HUGO,2002,82,17
1,HUGO,2002,83,87
1,HUGO,2002,84,73
1,HUGO,2002,85,48
1,HUGO,2002,86,46
1,HUGO,2002,87,26
1,HUGO,2002,88,38
1,HUGO,2002,89,28
1,HUGO,2002,90,21
1,HUGO,2002,91,138
1,HUGO,2002,92,215
1,HUGO,2002,93,110
1,HUGO,2002,94,129
1,HUGO,2002,95,115
1,HUGO,2002,971,13
1,HUGO,2002,972,7
1,HUGO,2002,973,5
1,HUGO,2002,974,71
1,HUGO,2003,01,40
1,HUGO,2003,02,84
1,HUGO,2003,03,31
1,HUGO,2003,04,13
1,HUGO,2003,05,8
1,HUGO,2003,06,88
1,HUGO,2003,07,22
1,HUGO,2003,08,38
1,HUGO,2003,09,14
1,HUGO,2003,10,24
1,HUGO,2003,11,38
1,HUGO,2003,12,22
1,HUGO,2003,13,199
1,HUGO,2003,14,119
1,HUGO,2003,15,18
1,HUGO,2003,16,41
1,HUGO,2003,17,68
1,HUGO,2003,18,29
1,HUGO,2003,19,34
1,HUGO,2003,20,17
1,HUGO,2003,21,70
1,HUGO,2003,22,59
1,HUGO,2003,23,5
1,HUGO,2003,24,35
1,HUGO,2003,25,89
1,HUGO,2003,26,39
1,HUGO,2003,27,41
1,HUGO,2003,28,42
1,HUGO,2003,29,103
1,HUGO,2003,30,68
1,HUGO,2003,31,152
1,HUGO,2003,32,10
1,HUGO,2003,33,197
1,HUGO,2003,34,101
1,HUGO,2003,35,129
1,HUGO,2003,36,29
1,HUGO,2003,37,70
1,HUGO,2003,38,106
1,HUGO,2003,39,21
1,HUGO,2003,40,27
1,HUGO,2003,41,42
1,HUGO,2003,42,110
1,HUGO,2003,43,9
1,HUGO,2003,44,151
1,HUGO,2003,45,65
1,HUGO,2003,46,18
1,HUGO,2003,47,32
1,HUGO,2003,48,5
1,HUGO,2003,49,113
1,HUGO,2003,50,64
1,HUGO,2003,51,93
1,HUGO,2003,52,24
1,HUGO,2003,53,42
1,HUGO,2003,54,91
1,HUGO,2003,55,27
1,HUGO,2003,56,62
1,HUGO,2003,57,149
1,HUGO,2003,58,35
1,HUGO,2003,59,444
1,HUGO,2003,60,88
1,HUGO,2003,61,44
1,HUGO,2003,62,237
1,HUGO,2003,63,68
1,HUGO,2003,64,68
1,HUGO,2003,65,22
1,HUGO,2003,66,45
1,HUGO,2003,67,151
1,HUGO,2003,68,106
1,HUGO,2003,69,235
1,HUGO,2003,70,11
1,HUGO,2003,71,67
1,HUGO,2003,72,79
1,HUGO,2003,73,38
1,HUGO,2003,74,91
1,HUGO,2003,75,273
1,HUGO,2003,76,183
1,HUGO,2003,77,131
1,HUGO,2003,78,157
1,HUGO,2003,79,37
1,HUGO,2003,80,74
1,HUGO,2003,81,40
1,HUGO,2003,82,29
1,HUGO,2003,83,82
1,HUGO,2003,84,73
1,HUGO,2003,85,46
1,HUGO,2003,86,52
1,HUGO,2003,87,45
1,HUGO,2003,88,54
1,HUGO,2003,89,33
1,HUGO,2003,90,30
1,HUGO,2003,91,146
1,HUGO,2003,92,187
1,HUGO,2003,93,84
1,HUGO,2003,94,143
1,HUGO,2003,95,145
1,HUGO,2003,971,6
1,HUGO,2003,972,6
1,HUGO,2003,973,3
1,HUGO,2003,974,60
1,HUGO,2004,01,31
1,HUGO,2004,02,49
1,HUGO,2004,03,33
1,HUGO,2004,04,11
1,HUGO,2004,05,8
1,HUGO,2004,06,83
1,HUGO,2004,07,33
1,HUGO,2004,08,30
1,HUGO,2004,09,7
1,HUGO,2004,10,28
1,HUGO,2004,11,34
1,HUGO,2004,12,29
1,HUGO,2004,13,151
1,HUGO,2004,14,101
1,HUGO,2004,15,9
1,HUGO,2004,16,30
1,HUGO,2004,17,58
1,HUGO,2004,18,21
1,HUGO,2004,19,27
1,HUGO,2004,20,5
1,HUGO,2004,21,66
1,HUGO,2004,22,47
1,HUGO,2004,23,4
1,HUGO,2004,24,32
1,HUGO,2004,25,48
1,HUGO,2004,26,23
1,HUGO,2004,27,33
1,HUGO,2004,28,46
1,HUGO,2004,29,70
1,HUGO,2004,30,57
1,HUGO,2004,31,110
1,HUGO,2004,32,4
1,HUGO,2004,33,127
1,HUGO,2004,34,72
1,HUGO,2004,35,116
1,HUGO,2004,36,19
1,HUGO,2004,37,71
1,HUGO,2004,38,120
1,HUGO,2004,39,18
1,HUGO,2004,40,20
1,HUGO,2004,41,38
1,HUGO,2004,42,102
1,HUGO,2004,43,7
1,HUGO,2004,44,145
1,HUGO,2004,45,67
1,HUGO,2004,46,8
1,HUGO,2004,47,30
1,HUGO,2004,48,8
1,HUGO,2004,49,105
1,HUGO,2004,50,58
1,HUGO,2004,51,55
1,HUGO,2004,52,16
1,HUGO,2004,53,39
1,HUGO,2004,54,100
1,HUGO,2004,55,14
1,HUGO,2004,56,63
1,HUGO,2004,57,139
1,HUGO,2004,58,26
1,HUGO,2004,59,380
